req_per_s,bins,utilization,resp_time
1.38775510204,13,0.015922414675470058,0.146766699576
1.38775510204,15,0.014150375725051473,0.150179265075
1.38775510204,17,0.01251607020975136,0.149373701492
1.38775510204,19,0.011496955526835296,0.154055189076
1.38775510204,21,0.010584979716968368,0.156545832487
1.38775510204,23,0.009718310555925641,0.156400770135
1.38775510204,25,0.009007382366963506,0.158048877198
1.38775510204,27,0.008200651758306381,0.154749984985
1.38775510204,29,0.007605866918099263,0.153714822782
1.38775510204,31,0.007117529786366998,0.153559708089
1.38775510204,33,0.006728668929727958,0.154113240825
1.38775510204,35,0.006393901708553458,0.154794899993
1.38775510204,37,0.006009651565941053,0.153865256867
1.38775510204,39,0.005673575810475014,0.152660050825
1.38775510204,41,0.00534251521783984,0.151899424657
1.38775510204,43,0.005099658097758574,0.15123171587
1.38775510204,45,0.004867870409838541,0.150675865893
1.38775510204,47,0.004613158348209801,0.149531587673
1.38775510204,49,0.004459824308781223,0.150167038259
1.38775510204,51,0.004264680577399524,0.148935853451
1.38775510204,53,0.004150369653924693,0.150009126189
1.38775510204,55,0.004043036261286535,0.151249589862
1.38775510204,57,0.0038882007866229123,0.150609655934
1.38775510204,59,0.0037812036019066594,0.151947676743
1.38775510204,61,0.003635936162472991,0.150625232594
1.38775510204,63,0.003569776345937982,0.152792677832
1.38775510204,65,0.0033956695954159405,0.149320650898
1.38775510204,67,0.0033154731839725848,0.149356958083
1.38775510204,69,0.0032185937347066072,0.149890701777
1.38775510204,71,0.003128913453410394,0.150246852169
1.38775510204,73,0.003075783621834149,0.151198607522
1.38775510204,75,0.0029748486092746797,0.149619508546
1.38775510204,77,0.002907961752539104,0.150298122931
1.38775510204,79,0.0028448153515546405,0.150244608982
1.38775510204,81,0.002768741645213565,0.149658646848
1.38775510204,83,0.0027383603619734716,0.151799431094
1.38775510204,85,0.0026818683118326565,0.152500248882
1.38775510204,87,0.0026425212312103106,0.153570833893
1.38775510204,89,0.002605822554329599,0.154555763243
1.38775510204,91,0.002564460090268916,0.15580895948
1.38775510204,93,0.0025019709549840017,0.155217898161
1.38775510204,95,0.0024303746610657415,0.153231870337
1.38775510204,97,0.0023686885582397516,0.152287566692
1.38775510204,99,0.0023386532425403095,0.153353189944
1.68367346939,1,0.26656371912225274,0.200140265821
1.68367346939,3,0.08655520532163592,0.163689495518
1.68367346939,5,0.051438618702520464,0.154866839584
1.68367346939,7,0.037044434254722536,0.152328758162
1.68367346939,9,0.02845753724501596,0.149471991521
1.68367346939,11,0.023051779085329963,0.146881748413
1.68367346939,13,0.019514859255894412,0.147091544081
1.68367346939,15,0.0173241090402184,0.150120485288
1.68367346939,17,0.015475121566686723,0.151710697997
1.68367346939,19,0.0139152748177886,0.152761120386
1.68367346939,21,0.01286655614109364,0.155459712018
1.68367346939,23,0.01194409716045423,0.156759548483
1.68367346939,25,0.011042867238948388,0.158082312589
1.68367346939,27,0.010180264304893006,0.156979824785
1.68367346939,29,0.00944054120965222,0.156094476454
1.68367346939,31,0.008832377791001714,0.155674708976
1.68367346939,33,0.00831721278787878,0.155770267605
1.68367346939,35,0.007822879466354215,0.155046250321
1.68367346939,37,0.00740134454298261,0.154662407269
1.68367346939,39,0.006897734828549997,0.151887729084
1.68367346939,41,0.006568912381594936,0.152787778014
1.68367346939,43,0.006275056189939927,0.152162295475
1.68367346939,45,0.006014049979161768,0.152237816576
1.68367346939,47,0.005701385388858066,0.151026872332
1.68367346939,49,0.005542243750879786,0.152662199674
1.68367346939,51,0.005273246209309488,0.150764725939
1.68367346939,53,0.005054968710219498,0.149714737783
1.68367346939,55,0.00491904387374648,0.150803579879
1.68367346939,57,0.0047062155165808065,0.149346136094
1.68367346939,59,0.00454181516851649,0.149538651814
1.68367346939,61,0.004351678236283062,0.147780291475
1.68367346939,63,0.004268410404598846,0.149711384788
1.68367346939,65,0.004133427688856673,0.14892012788
1.68367346939,67,0.004019384906023103,0.148661366853
1.68367346939,69,0.003907927551210991,0.149275045259
1.68367346939,71,0.0037885987223104517,0.149229654907
1.68367346939,73,0.003727829506756746,0.150331875666
1.68367346939,75,0.0036243823765057495,0.149642890111
1.68367346939,77,0.003528780427705159,0.149790205242
1.68367346939,79,0.0034335723755081382,0.148816768614
1.68367346939,81,0.0033535521606694193,0.148788196528
1.68367346939,83,0.0033090701176954696,0.15057211554
1.68367346939,85,0.003240707014901219,0.151519703918
1.68367346939,87,0.0031671055247250867,0.151066237184
1.68367346939,89,0.003125805775683755,0.152212750217
1.68367346939,91,0.0030910527997377005,0.15420110115
1.68367346939,93,0.0030124817151368456,0.15372063703
1.68367346939,95,0.0029467406917209867,0.153264666134
1.68367346939,97,0.0028754253754900263,0.152383685516
1.68367346939,99,0.0028379192248384464,0.153021570794
1.97959183673,1,0.30603257947115237,0.208274053252
1.97959183673,3,0.10097213865868183,0.164949167883
1.97959183673,5,0.05996440780947663,0.15556368692
1.97959183673,7,0.04407463157970766,0.157221991872
1.97959183673,9,0.033431617208000385,0.151207422901
1.97959183673,11,0.027757296663052548,0.151508359367
1.97959183673,13,0.022763441933545927,0.147030491732
1.97959183673,15,0.02018537429351396,0.149980491984
1.97959183673,17,0.01832794505004775,0.153876251675
1.97959183673,19,0.016521661330598347,0.155114408473
1.97959183673,21,0.014974093523380921,0.154694944115
1.97959183673,23,0.013783402765165535,0.154790614074
1.97959183673,25,0.012823748364670045,0.156943768094
1.97959183673,27,0.011881692397778972,0.156871850501
1.97959183673,29,0.011048482686882728,0.156433169872
1.97959183673,31,0.010315617991906287,0.155784114749
1.97959183673,33,0.009705436337965927,0.155949685727
1.97959183673,35,0.009152644896962001,0.155348701918
1.97959183673,37,0.008628283890755577,0.154697773492
1.97959183673,39,0.00811862831818541,0.153523069613
1.97959183673,41,0.007738527315205833,0.154230588836
1.97959183673,43,0.007411156961216229,0.153864324087
1.97959183673,45,0.007015623839333626,0.152105777258
1.97959183673,47,0.006626579061087229,0.150445143744
1.97959183673,49,0.006454157456658158,0.1525185531
1.97959183673,51,0.006160501136621221,0.150957404514
1.97959183673,53,0.0059205245300671385,0.150542400519
1.97959183673,55,0.005760928242438482,0.151489355831
1.97959183673,57,0.0055423368904638105,0.150940300407
1.97959183673,59,0.005352005486092605,0.151352465045
1.97959183673,61,0.005120050429802074,0.149094917464
1.97959183673,63,0.005014868800375644,0.151226824077
1.97959183673,65,0.004887088157008759,0.151243996515
1.97959183673,67,0.00473900112652117,0.150592819708
1.97959183673,69,0.004568316234261837,0.149701604977
1.97959183673,71,0.00444017128618808,0.15009024208
1.97959183673,73,0.004318678421394427,0.149461168929
1.97959183673,75,0.004174098787846218,0.147944868622
1.97959183673,77,0.004065646263086372,0.148127540051
1.97959183673,79,0.003962807440017902,0.147460373693
1.97959183673,81,0.003870061260291543,0.147434759526
1.97959183673,83,0.003817283936503367,0.149163927054
1.97959183673,85,0.0037747006814641488,0.151578475882
1.97959183673,87,0.003676080452183661,0.150867888158
1.97959183673,89,0.0036291889759902853,0.151799177861
1.97959183673,91,0.003577598104413207,0.153448068544
1.97959183673,93,0.0034795285428587687,0.152452208374
1.97959183673,95,0.0034036513148918623,0.15207267491
1.97959183673,97,0.0033065481945272245,0.150530982968
1.97959183673,99,0.0032583363155296225,0.151127291375
2.27551020408,1,0.34960579914113626,0.222665160302
2.27551020408,3,0.11592930142204616,0.169434074653
2.27551020408,5,0.06892400116449135,0.158453289419
2.27551020408,7,0.05003218920338337,0.15792480941
2.27551020408,9,0.03871747066716528,0.155068489844
2.27551020408,11,0.031311330790337454,0.150951295216
2.27551020408,13,0.026688777257257993,0.151830795665
2.27551020408,15,0.022814400858973523,0.148758603129
2.27551020408,17,0.020748030384113166,0.153382584401
2.27551020408,19,0.018903853296623224,0.155966861941
2.27551020408,21,0.017171685655669382,0.155793701578
2.27551020408,23,0.015784028069096435,0.15572738247
2.27551020408,25,0.014576418758256023,0.156721388801
2.27551020408,27,0.013401725247531393,0.155915178817
2.27551020408,29,0.012456770234614934,0.15489016277
2.27551020408,31,0.011733128540522697,0.155989673478
2.27551020408,33,0.011038357951088141,0.15597698987
2.27551020408,35,0.010346808020076861,0.154543520148
2.27551020408,37,0.009758587006858156,0.153965600402
2.27551020408,39,0.00918775440942208,0.152841558834
2.27551020408,41,0.008782104529680975,0.153804861954
2.27551020408,43,0.008432135350643993,0.153882565205
2.27551020408,45,0.008031805749413033,0.153328085665
2.27551020408,47,0.007612338125944628,0.152128672953
2.27551020408,49,0.007361008891388923,0.153173246742
2.27551020408,51,0.006985625326800787,0.150477449379
2.27551020408,53,0.006744729003325805,0.150791606736
2.27551020408,55,0.006524491132063072,0.151130280936
2.27551020408,57,0.006319770977538619,0.151626584773
2.27551020408,59,0.006069910755144337,0.151190549401
2.27551020408,61,0.0058345966106521825,0.149497101315
2.27551020408,63,0.0057230528515042935,0.151719987857
2.27551020408,65,0.005605525855392561,0.152832420451
2.27551020408,67,0.005422940433926403,0.151787614487
2.27551020408,69,0.005231937178346352,0.150914897958
2.27551020408,71,0.005062214674820755,0.150523705786
2.27551020408,73,0.004940818117016885,0.150579261028
2.27551020408,75,0.0048075855125614235,0.150287763924
2.27551020408,77,0.00466072498561198,0.149607179022
2.27551020408,79,0.004524196006147394,0.14827369418
2.27551020408,81,0.0044254751128122135,0.148599133661
2.27551020408,83,0.004317016775371844,0.148528669798
2.27551020408,85,0.004249112336923273,0.150233177954
2.27551020408,87,0.004147189825164042,0.149896129182
2.27551020408,89,0.004085093712911309,0.150445781897
2.27551020408,91,0.004016855072822217,0.151671925858
2.27551020408,93,0.003930504680536101,0.151625498764
2.27551020408,95,0.003845421316880051,0.151459336544
2.27551020408,97,0.0037507928035499585,0.15057883847
2.27551020408,99,0.003691908299835054,0.15103810659
2.57142857143,1,0.39281414258904984,0.235604695845
2.57142857143,3,0.13127555221767653,0.172645322342
2.57142857143,5,0.0782006417928973,0.160640346754
2.57142857143,7,0.05575949350999556,0.156859375613
2.57142857143,9,0.043940955344865834,0.156781655632
2.57142857143,11,0.03537490676956391,0.151982527925
2.57142857143,13,0.029748897972413296,0.150581940572
2.57142857143,15,0.026282821728525214,0.152442126758
2.57142857143,17,0.02320225962823454,0.152866118467
2.57142857143,19,0.021138677676803285,0.155118454281
2.57142857143,21,0.019335931505571228,0.156266185765
2.57142857143,23,0.01781987740594003,0.156403658589
2.57142857143,25,0.016375637265373246,0.156554544428
2.57142857143,27,0.015151282972094038,0.156917322201
2.57142857143,29,0.013985018708340305,0.154853592917
2.57142857143,31,0.013063343494561609,0.154323988377
2.57142857143,33,0.012313500482429402,0.154687173215
2.57142857143,35,0.011630264999923121,0.154523652954
2.57142857143,37,0.011045708295363181,0.155061231957
2.57142857143,39,0.010365908462562815,0.153503193569
2.57142857143,41,0.009863307467090887,0.153781525054
2.57142857143,43,0.009426856960863522,0.15344950049
2.57142857143,45,0.009020546888727488,0.153875247671
2.57142857143,47,0.008530678790926245,0.151528622739
2.57142857143,49,0.008294225920918412,0.153512708912
2.57142857143,51,0.007898360492237981,0.151578967702
2.57142857143,53,0.007628059267818619,0.151924923631
2.57142857143,55,0.007385352498008898,0.152313658155
2.57142857143,57,0.007119375245966376,0.152164718779
2.57142857143,59,0.006861014372787341,0.152082682792
2.57142857143,61,0.006555523826906828,0.149589559563
2.57142857143,63,0.006397784710915743,0.151226965488
2.57142857143,65,0.006307587374685864,0.153091795489
2.57142857143,67,0.006081870981969549,0.151615489143
2.57142857143,69,0.005933127785329564,0.152366382875
2.57142857143,71,0.005754524560910624,0.152421439228
2.57142857143,73,0.005629734893422528,0.152807224476
2.57142857143,75,0.005439038050253713,0.1515540493
2.57142857143,77,0.005269106273555985,0.15110655852
2.57142857143,79,0.005122213141734969,0.149885827089
2.57142857143,81,0.004987375109022605,0.14936025721
2.57142857143,83,0.004896796796035538,0.150303551538
2.57142857143,85,0.004817003041733771,0.151843035329
2.57142857143,87,0.004687706604164804,0.151183685921
2.57142857143,89,0.004615777898148282,0.151582281576
2.57142857143,91,0.004521752624120477,0.152302063355
2.57142857143,93,0.004409922158551315,0.151707106992
2.57142857143,95,0.0042901096515349365,0.150545835688
2.57142857143,97,0.0041899843097144346,0.14987154332
2.57142857143,99,0.004117106424589205,0.150018703736
2.86734693878,1,0.4352465927832618,0.250972517511
2.86734693878,3,0.14602292824013507,0.17627925877
2.86734693878,5,0.08754289799072798,0.163283492987
2.86734693878,7,0.06241539840683556,0.158894637393
2.86734693878,9,0.04906868494722361,0.158291914744
2.86734693878,11,0.03981084187998496,0.154808856375
2.86734693878,13,0.03308125260864198,0.151532134148
2.86734693878,15,0.028996922661270245,0.15165747839
2.86734693878,17,0.0259732913665811,0.153967785253
2.86734693878,19,0.023309204752274586,0.154052339607
2.86734693878,21,0.021353976141859972,0.155507407225
2.86734693878,23,0.0196880255604564,0.155617572977
2.86734693878,25,0.018403861186485352,0.158812880994
2.86734693878,27,0.016908233369416922,0.157769185406
2.86734693878,29,0.015700422492376753,0.156642567816
2.86734693878,31,0.014581890865690542,0.155116856028
2.86734693878,33,0.01374691788425011,0.155561815943
2.86734693878,35,0.012937053422756556,0.154840857409
2.86734693878,37,0.012173559768429291,0.154048896373
2.86734693878,39,0.011522900875134594,0.153584485729
2.86734693878,41,0.011052333044483205,0.155062277185
2.86734693878,43,0.01052794411008189,0.15436544758
2.86734693878,45,0.009975814989578922,0.153224768525
2.86734693878,47,0.009485793943696526,0.151905411654
2.86734693878,49,0.009166617747548822,0.153230741809
2.86734693878,51,0.008750684175510776,0.151488184714
2.86734693878,53,0.008415532538248284,0.150934365312
2.86734693878,55,0.008175502901148476,0.151820760852
2.86734693878,57,0.007905373932454076,0.152122903672
2.86734693878,59,0.007647610914533196,0.152742789234
2.86734693878,61,0.007384311754951226,0.151971009044
2.86734693878,63,0.007145315685774644,0.152195245405
2.86734693878,65,0.006989549492856885,0.152936667968
2.86734693878,67,0.006812378936290589,0.153180383453
2.86734693878,69,0.00662080577713891,0.153250673541
2.86734693878,71,0.00640144092023541,0.152652352175
2.86734693878,73,0.006245524069568828,0.152703053372
2.86734693878,75,0.006055571252262026,0.152035771082
2.86734693878,77,0.00591129758044701,0.152834399931
2.86734693878,79,0.005753259190564022,0.151873643908
2.86734693878,81,0.005624493006251221,0.152133248726
2.86734693878,83,0.005475547605271106,0.151516041707
2.86734693878,85,0.0053750417036005195,0.152706543217
2.86734693878,87,0.005227669801735287,0.15196884673
2.86734693878,89,0.005133716985149641,0.151974398224
2.86734693878,91,0.005024418378579736,0.152622122156
2.86734693878,93,0.004881785426450542,0.151395936267
2.86734693878,95,0.004801520073857301,0.151896143855
2.86734693878,97,0.004675500252442936,0.150903956501
2.86734693878,99,0.004587826490012615,0.150734064431
3.16326530612,1,0.4825464621859358,0.272378354049
3.16326530612,3,0.16127520748091995,0.179200016788
3.16326530612,5,0.09636385935346667,0.164882405615
3.16326530612,7,0.06884274389507104,0.159972562376
3.16326530612,9,0.05359881679501574,0.157565924241
3.16326530612,11,0.04414020214990991,0.157155353558
3.16326530612,13,0.03691362671707872,0.153692359383
3.16326530612,15,0.03182285488343855,0.151772586862
3.16326530612,17,0.028445930986218466,0.153373931928
3.16326530612,19,0.025679629843116683,0.154502988798
3.16326530612,21,0.023346682485973748,0.154626124093
3.16326530612,23,0.021521716698533522,0.154643538939
3.16326530612,25,0.02003078493651903,0.157130646441
3.16326530612,27,0.018633650210856518,0.158151436815
3.16326530612,29,0.017306800858864456,0.157119968676
3.16326530612,31,0.016001983967479788,0.155088168977
3.16326530612,33,0.015178369488517598,0.156219646338
3.16326530612,35,0.014312602109404422,0.155816236637
3.16326530612,37,0.013430326358587534,0.15458439955
3.16326530612,39,0.012722296114472335,0.1541547866
3.16326530612,41,0.012066065974552845,0.153692163471
3.16326530612,43,0.011558014518173287,0.154098580462
3.16326530612,45,0.011116922952071218,0.155305708235
3.16326530612,47,0.010506852416809338,0.1528085953
3.16326530612,49,0.010046716171153748,0.152719286825
3.16326530612,51,0.009618925943783304,0.151413399272
3.16326530612,53,0.009279088028417046,0.151308909212
3.16326530612,55,0.008955510143965575,0.151414724989
3.16326530612,57,0.008641697735726196,0.151341734814
3.16326530612,59,0.008364413794179923,0.151849306745
3.16326530612,61,0.00808016439284973,0.151211056301
3.16326530612,63,0.007887543917721366,0.152661884458
3.16326530612,65,0.007705324302687121,0.153391852774
3.16326530612,67,0.007470525482515445,0.152814153072
3.16326530612,69,0.007297987075447068,0.153739289868
3.16326530612,71,0.007049600659877627,0.152941662466
3.16326530612,73,0.006889407913860784,0.15341067048
3.16326530612,75,0.006694879560242837,0.152991867119
3.16326530612,77,0.006510766756985301,0.153231947122
3.16326530612,79,0.006337834998067323,0.152190628576
3.16326530612,81,0.006182288488183108,0.152022578239
3.16326530612,83,0.006059603194515094,0.152696470628
3.16326530612,85,0.005922456549185309,0.153096017467
3.16326530612,87,0.005801075540828626,0.153488899709
3.16326530612,89,0.005670842319209017,0.152905391595
3.16326530612,91,0.005569727545786765,0.153896511273
3.16326530612,93,0.005414186713052889,0.152770439473
3.16326530612,95,0.005299614681146622,0.152522409032
3.16326530612,97,0.005141490754245926,0.151000097592
3.16326530612,99,0.005061900709917924,0.151351853042
3.45918367347,1,0.5309104322140034,0.306156436881
3.45918367347,3,0.17583437841807656,0.181197738123
3.45918367347,5,0.10538699350364837,0.165423463838
3.45918367347,7,0.07614798418140957,0.161954221287
3.45918367347,9,0.05876211515220743,0.157664268874
3.45918367347,11,0.048754692916844956,0.158395304267
3.45918367347,13,0.04110859719198512,0.156079723019
3.45918367347,15,0.03516196433036569,0.153030422461
3.45918367347,17,0.031104650827222722,0.152687672685
3.45918367347,19,0.028264780174144886,0.154830933294
3.45918367347,21,0.025555860913959602,0.154137741125
3.45918367347,23,0.02344694603001528,0.153773441714
3.45918367347,25,0.021814884448545825,0.155817650815
3.45918367347,27,0.020236790425889946,0.156457282011
3.45918367347,29,0.01890193657615413,0.156558052165
3.45918367347,31,0.017651490286868573,0.155786083577
3.45918367347,33,0.016651894988592594,0.156182993792
3.45918367347,35,0.015641294465182174,0.155103924833
3.45918367347,37,0.014836678556714897,0.155260167967
3.45918367347,39,0.014000851451425742,0.154481418179
3.45918367347,41,0.01331421674421936,0.154687410026
3.45918367347,43,0.012713265121108803,0.154518210877
3.45918367347,45,0.01210790090930263,0.15409901504
3.45918367347,47,0.011533972912458758,0.153039539059
3.45918367347,49,0.01111757398206062,0.154200226958
3.45918367347,51,0.010711844627452918,0.153509645682
3.45918367347,53,0.01020606704159567,0.151592960888
3.45918367347,55,0.009830360750900286,0.1515010612
3.45918367347,57,0.009494321806529716,0.151406467419
3.45918367347,59,0.009155972901811346,0.151504049025
3.45918367347,61,0.008848947161315934,0.151129165102
3.45918367347,63,0.008622106761630284,0.152262057794
3.45918367347,65,0.008448613654113174,0.153289263998
3.45918367347,67,0.008188817473461972,0.152672453485
3.45918367347,69,0.00796025545320771,0.152736522034
3.45918367347,71,0.0077531300416758256,0.153161673148
3.45918367347,73,0.007553555259113413,0.153304503838
3.45918367347,75,0.007332515552404391,0.152722908766
3.45918367347,77,0.007143048024647981,0.153133292556
3.45918367347,79,0.0069656253095828,0.152575166239
3.45918367347,81,0.006790869736685697,0.152480979085
3.45918367347,83,0.006655260934864691,0.152935831368
3.45918367347,85,0.006515025919512504,0.153584645431
3.45918367347,87,0.0063662362067461705,0.153645435959
3.45918367347,89,0.006234960738541843,0.153345489412
3.45918367347,91,0.006116698398632337,0.154395097886
3.45918367347,93,0.005971255100320582,0.153813789916
3.45918367347,95,0.005836615566001276,0.153258434381
3.45918367347,97,0.005687944957604423,0.152428046011
3.45918367347,99,0.005554910999836269,0.151550060776
3.75510204082,1,0.575777777971271,0.338799091268
3.75510204082,3,0.1898127251900997,0.183401186981
3.75510204082,5,0.1147819864984537,0.168497239259
3.75510204082,7,0.08297086517461214,0.163732297595
3.75510204082,9,0.06379384172085364,0.158983841626
3.75510204082,11,0.052661780142548735,0.1586254246
3.75510204082,13,0.04444724529226669,0.156790309277
3.75510204082,15,0.03830025428770623,0.154312396
3.75510204082,17,0.03400427858340651,0.15501756964
